true I(max) d I(450),predicted I(max) d I(450)
1.680890156013379,1.7540828674204143
1.53057417411746,1.6944403495720386
1.616356075296904,1.7427318281273458
1.600105115676334,1.55542146724947
1.610918551598716,1.7523743195592154
1.621122788862171,1.741759374717135
1.63426823624166,1.7325108820796866
1.486413108030208,1.3649035870994555
1.555302040435335,1.6029898227378383
1.597320464429536,1.4416226309389057
1.639588500278702,1.4204559331300315
1.633412940757681,1.4136421629897664
1.709537305711829,1.7648712981342076
1.658026510005891,1.681819574652143
1.60540086934827,1.5042919088808842
1.793480249711967,1.6312735516839758
1.705571210318338,1.515033513572344
1.816171871078426,1.6720886161608828
1.829142556516833,1.7540385235232285
1.779916710914122,1.7323124970450277
1.809853888235752,1.6444686642104092
1.694440349572038,1.530574174117461
1.729596220373725,1.769305303560298
1.644004140065596,1.6538656116405464
1.709385874456737,1.7170531217636396
1.712122287521299,1.6963989782102313
1.754082867420414,1.680890156013378
1.864041370926444,1.613111845224737
1.674626713027913,1.564706035009083
1.381805998316142,1.5601914900381388
1.406834611719482,1.5738609171381774
1.407486901358173,1.5724567735610788
1.341182071943871,1.420478765101882
1.339284420778043,1.3671092012349697
1.403133436583384,1.5052690870773464
1.384848548123678,1.4510706763585703
1.421095799799603,1.4280079397126022
1.371806626227493,1.4301134713828918
1.454076924929557,1.4273639035203673
1.430750339033259,1.4221482066927114
1.388189400857209,1.3819536157166925
1.343117987678996,1.5096715752562206
1.319641891533063,1.4405023301767341
