true height75,predicted height75
0.1668700704155923,0.17381476451299566
0.1805425568316055,0.1860498826379437
0.203916900908354,0.19805755512453882
0.1829647018763,0.1902568302804811
0.1799019373820998,0.18559139410296271
0.1869152022832632,0.18447212483914208
0.1717599764133609,0.17630677452704183
0.2115167766139622,0.20555410568011195
0.1829287329594929,0.18582495198505236
0.2123858337241953,0.20653338407368582
0.1880557553703219,0.18467331019205674
0.2070444295742034,0.20370129742795035
0.1972822923394212,0.19971234422130144
0.1862113210623665,0.18230937100684205
